Manufacturer,UPC,ISIS SKU,Part Name,Category,Bullet Point 1,Bullet Point 2,Bullet Point 3,Bullet Point 4,Bullet Point 5,Description 1,Description 2,Description 3,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Instructions,T_Product Family,T_Cap Type,T_Feed Type,T_Filler Type,T_Inlet Type,T_Type,Capacity,Color,T_Foam/No Foam,Sending Unit,Size,Material,OHM Rating,Length,Width,Depth,T_Make
JAZ,,JAZ200-122-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,22 Gallon,Natural,w/Foam,,,,,33'',17'',10'',
JAZ,,JAZ200-122-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,22 Gallon,Black,No Foam,,,,,33'',17'',10'',
JAZ,,JAZ200-122-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,22 Gallon,Natural,No Foam,,,,,33'',17'',10'',
JAZ,,JAZ200-132-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,32 Gallon,Black,w/Foam,,,,,26'',18'',18'',
JAZ,,JAZ200-132-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,32 Gallon,Natural,w/Foam,,,,,26'',18'',18'',
JAZ,,JAZ200-132-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,32 Gallon,Black,No Foam,,,,,26'',18'',18'',
JAZ,,JAZ200-132-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,32 Gallon,Natural,No Foam,,,,,26'',18'',18'',
JAZ,,JAZ200-222-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,22 Gallon,Black,w/Foam,,,,,25'',17'',14'',
JAZ,,JAZ200-222-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,22 Gallon,Natural,w/Foam,,,,,25'',17'',14'',
JAZ,,JAZ200-222-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,22 Gallon,Black,No Foam,,,,,25'',17'',14'',
JAZ,,JAZ200-222-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,D-Ring bail handle cap assembly,One mil spec. anodized AN-8 outlet fitting,One mil spec. anodized AN-8 vent fitting,360 degree mounting strap recesses,Seamless cross linked polyethylene outer shell.  Available with or without aviation safety foam.  Available in natural colored material for a nominal fee.  D-ring bail handle cap assembly.  One mil spec. anodized AN-8 outlet fitting.  Pickup hose routed to right rear corner.  One mil spec. anodized AN-8 vent fitting.  360 degree mounting strap recesses.  One AN-8 tip over vent.,|,,20000801.jpg,,,,,,,,,Circle Track,,,,,,22 Gallon,Natural,No Foam,,,,,25'',17'',14'',
JAZ,,JAZ201-012-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Black color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,20522201.jpg,,,,,,,,,Pro Street,,,,,,12 Gallon,Black,w/Foam,70-10 OHM,,,,17.5'',16'',10'',
JAZ,,JAZ201-012-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Natural color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,,,,,,,,,,Pro Street,,,,,,12 Gallon,Natural,w/Foam,70-10 OHM,,,,17.5'',16'',10'',
JAZ,,JAZ201-016-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Black color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,20522201.jpg,,,,,,,,,Pro Street,,,,,,16 Gallon,Black,w/Foam,70-10 OHM,,,,25'',17'',10'',
JAZ,,JAZ201-016-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Natural color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,,,,,,,,,,Pro Street,,,,,,16 Gallon,Natural,w/Foam,70-10 OHM,,,,25'',17'',10'',
JAZ,,JAZ201-022-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Black color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,20522201.jpg,,,,,,,,,Pro Street,,,,,,22 Gallon,Black,w/Foam,70-10 OHM,,,,25'',25'',9'',
JAZ,,JAZ201-022-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Natural color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,,,,,,,,,,Pro Street,,,,,,22 Gallon,Natural,w/Foam,70-10 OHM,,,,25'',25'',9'',
JAZ,,JAZ201-116-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Black color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,20522201.jpg,,,,,,,,,Pro Street,,,,,,16 Gallon,Black,w/Foam,70-10 OHM,,,,18.5'',18.5'',12'',
JAZ,,JAZ201-116-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Natural color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,,,,,,,,,,Pro Street,,,,,,16 Gallon,Natural,w/Foam,70-10 OHM,,,,18.5'',18.5'',12'',
JAZ,,JAZ201-122-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Black color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,20522201.jpg,,,,,,,,,Pro Street,,,,,,22 Gallon,Black,w/Foam,70-10 OHM,,,,33'',17'',10'',
JAZ,,JAZ201-122-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Natural color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,,,,,,,,,,Pro Street,,,,,,22 Gallon,Natural,w/Foam,70-10 OHM,,,,33'',17'',10'',
JAZ,,JAZ201-222-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Black color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,20522201.jpg,,,,,,,,,Pro Street,,,,,,22 Gallon,Black,w/Foam,70-10 OHM,,,,25'',17'',14'',
JAZ,,JAZ201-222-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Natural color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,,,,,,,,,,Pro Street,,,,,,22 Gallon,Natural,w/Foam,70-10 OHM,,,,25'',17'',14'',
JAZ,,JAZ202-012-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Black color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,20501201.jpg,,,,,,,,,Pro Street,,,,,,12 Gallon,Black,w/Foam,0-90 OHM,,,,17.5'',16'',10'',
JAZ,,JAZ202-012-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,360 degree mounting strap recesses,Fuel level sending unit assembly installed,Natural color,"Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Available with or without aviation safety foam.  0-90 OHM, 70-10 OHM, or 240-33 OHM sending units available.  360 degree mounting strap recesses.  One anodized AN-8 outlet fitting with internal pickup hose.  One anodized AN-8 tip valve vent fitting.  Fuel level sending unit assembly installed.",|,,,,,,,,,,,Pro Street,,,,,,12 Gallon,Natural,w/Foam,0-90 OHM,,,,17.5'',16'',10'',
